id,artisti
http://www.wikidata.org/entity/Q131675942,Mariotto Albertinelli (maschio)
http://www.wikidata.org/entity/Q131675943,Maestro della Virgo inter Virgines (maschio)
http://www.wikidata.org/entity/Q131675940,Poppi (maschio)
http://www.wikidata.org/entity/Q131675941,Donato Montorfano (maschio)
http://www.wikidata.org/entity/Q131675944,Michele Giambono (maschio)
http://www.wikidata.org/entity/Q131675945,Neri di Bicci (maschio)
http://www.wikidata.org/entity/Q131675948,Giovanni del Biondo (maschio)
http://www.wikidata.org/entity/Q131675969,Giorgio Vasari (maschio)
http://www.wikidata.org/entity/Q131675979,Lorenzo Costa (maschio)
http://www.wikidata.org/entity/Q131675983,Ludovico Carracci (maschio)
http://www.wikidata.org/entity/Q131675981,Agnolo Bronzino (maschio)
http://www.wikidata.org/entity/Q131675990,Domenico di Bartolo (maschio)
http://www.wikidata.org/entity/Q131675989,Domenico Beccafumi (maschio)
http://www.wikidata.org/entity/Q131675994,Jacopo Tintoretto (maschio)
http://www.wikidata.org/entity/Q131675993,Guercino (maschio)
http://www.wikidata.org/entity/Q124092672,Ugo Galvagni (maschio)
http://www.wikidata.org/entity/Q124097861,Antonio Introini (maschio)
http://www.wikidata.org/entity/Q124100563,Iacopino del Conte (maschio)
http://www.wikidata.org/entity/Q124101877,Carlo Grossi (maschio)
http://www.wikidata.org/entity/Q124101956,Eugenio Bonzanini (maschio)
http://www.wikidata.org/entity/Q124150884,Carlo Grossi (maschio)
http://www.wikidata.org/entity/Q124151090,Luigi Brusatori (maschio)
http://www.wikidata.org/entity/Q124152267,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q124210379,Giuseppe Maria Crespi (maschio)
http://www.wikidata.org/entity/Q124218595,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q124246612,Jacopo Tintoretto (maschio)
http://www.wikidata.org/entity/Q124248182,Alessandro Allori (maschio)
http://www.wikidata.org/entity/Q124256182,Francesco Granacci (maschio)
http://www.wikidata.org/entity/Q124286611,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q124287319,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q124287594,Giorgio Vasari (maschio)
http://www.wikidata.org/entity/Q124288119,Gian Giacomo Caprotti (maschio)
http://www.wikidata.org/entity/Q124307433,Gaetano Previati (maschio)
http://www.wikidata.org/entity/Q124307821,Giulio Aristide Sartorio (maschio)
http://www.wikidata.org/entity/Q124316070,Giovanni Carnovali (maschio)
http://www.wikidata.org/entity/Q124348363,Giuseppe Gambarini (maschio)
http://www.wikidata.org/entity/Q124348745,Giuseppe Gambarini (maschio)
http://www.wikidata.org/entity/Q124349538,Anton von Maron (maschio)
http://www.wikidata.org/entity/Q124369794,Girolamo Mazzola Bedoli (maschio)
http://www.wikidata.org/entity/Q124498236,Giuseppe Amisani (maschio)
http://www.wikidata.org/entity/Q124499426,Giuseppe Amisani (maschio)
http://www.wikidata.org/entity/Q124537391,Antoine Chatelain (maschio)
http://www.wikidata.org/entity/Q124538450,Guido Ubaldo Abbatini (maschio)
http://www.wikidata.org/entity/Q124627974,Gentile da Rocca (maschio)
http://www.wikidata.org/entity/Q124629543,Cristofano dell'Altissimo (maschio)
http://www.wikidata.org/entity/Q124630700,Amedeo Modigliani (maschio)
http://www.wikidata.org/entity/Q124652229,Franz von Lenbach (maschio)
http://www.wikidata.org/entity/Q124652592,Franz von Lenbach (maschio)
http://www.wikidata.org/entity/Q124662452,Antonio Ambrogio Alciati (maschio)
http://www.wikidata.org/entity/Q124662574,Antonio Ambrogio Alciati (maschio)
http://www.wikidata.org/entity/Q124663036,Giuseppe Molteni (maschio)
http://www.wikidata.org/entity/Q124664892,Giuseppe Molteni (maschio)
http://www.wikidata.org/entity/Q124686467,Dosso Dossi (maschio)
http://www.wikidata.org/entity/Q124719736,Cristofano dell'Altissimo (maschio)
http://www.wikidata.org/entity/Q124721106,Cristofano dell'Altissimo (maschio)
http://www.wikidata.org/entity/Q124723493,Cristofano dell'Altissimo (maschio)
http://www.wikidata.org/entity/Q124724283,Sebastiano del Piombo (maschio)
http://www.wikidata.org/entity/Q124726116,Cristofano dell'Altissimo (maschio)
http://www.wikidata.org/entity/Q124726300,Cristofano dell'Altissimo (maschio)
http://www.wikidata.org/entity/Q124736928,Alessandro Allori (maschio)
http://www.wikidata.org/entity/Q124738743,Justus Sustermans (maschio)
http://www.wikidata.org/entity/Q124801581,Sebastiano Filippi (maschio)
http://www.wikidata.org/entity/Q124884546,Silvestro Lega (maschio)
http://www.wikidata.org/entity/Q124902982,Silvestro Lega (maschio)
http://www.wikidata.org/entity/Q124922865,Silvestro Lega (maschio)
http://www.wikidata.org/entity/Q124981334,Silvestro Lega (maschio)
http://www.wikidata.org/entity/Q125102834,Pietro Saltini (maschio)
http://www.wikidata.org/entity/Q125107060,Georgios Iakovidis (maschio)
http://www.wikidata.org/entity/Q125116690,Nicolas-Didier Boguet (maschio)
http://www.wikidata.org/entity/Q125144993,Amico Aspertini (maschio)
http://www.wikidata.org/entity/Q125170382,Jacopo Chimenti (maschio)
http://www.wikidata.org/entity/Q125176302,Augusto Tominz (maschio)
http://www.wikidata.org/entity/Q125189520,Francesco Podesti (maschio)
http://www.wikidata.org/entity/Q125208945,Raffaele Armenise (maschio)
http://www.wikidata.org/entity/Q125266586,Domenico Morelli (maschio)
http://www.wikidata.org/entity/Q125293980,Alvise Vivarini (maschio)
http://www.wikidata.org/entity/Q125298817,Dosso Dossi (maschio)
http://www.wikidata.org/entity/Q125387269,David Teniers il Giovane (maschio)
http://www.wikidata.org/entity/Q125399429,Ambrogio Lorenzetti (maschio)
http://www.wikidata.org/entity/Q125490773,Lino Selvatico (maschio)
http://www.wikidata.org/entity/Q125678611,Giuseppe De Nittis (maschio)
http://www.wikidata.org/entity/Q125679589,Giuseppe De Nittis (maschio)
http://www.wikidata.org/entity/Q125692333,Carlo Francesco Nuvolone (maschio)
http://www.wikidata.org/entity/Q125704254,Andrea del Sarto (maschio)
http://www.wikidata.org/entity/Q125728210,Giuseppe De Nittis (maschio)
http://www.wikidata.org/entity/Q125774997,Jan Provoost (maschio)
http://www.wikidata.org/entity/Q125775011,Jusepe de Ribera (maschio)
http://www.wikidata.org/entity/Q125775038,Domenico Piola (maschio)
http://www.wikidata.org/entity/Q125775039,Maestro della Leggenda di San Giovanni evangelista (maschio)
http://www.wikidata.org/entity/Q125775114,Maestro della Leggenda di San Giovanni evangelista (maschio)
http://www.wikidata.org/entity/Q125775115,Giuseppe Vermiglio (maschio)
http://www.wikidata.org/entity/Q125775113,Cornelis de Wael (maschio)
http://www.wikidata.org/entity/Q125775116,Antonio Travi (maschio)
http://www.wikidata.org/entity/Q125809444,Giovanni Bellini (maschio)
http://www.wikidata.org/entity/Q125811807,Giulio Benso (maschio)
http://www.wikidata.org/entity/Q125812539,Bernardo Castello (maschio)
http://www.wikidata.org/entity/Q125813876,Maurizio Carrega (maschio)
http://www.wikidata.org/entity/Q125973048,Fra' Galgario (maschio)
http://www.wikidata.org/entity/Q125973990,Giovanni Carnovali (maschio)
http://www.wikidata.org/entity/Q125974248,Fra' Galgario (maschio)
http://www.wikidata.org/entity/Q126093976,Jan Frans van Douven (maschio)
http://www.wikidata.org/entity/Q126127672,Annibale Carracci (maschio)
http://www.wikidata.org/entity/Q126208372,Pieter Coecke van Aelst (maschio)
http://www.wikidata.org/entity/Q126208398,Jan Provoost (maschio)
http://www.wikidata.org/entity/Q126208411,Gioacchino Assereto (maschio)
http://www.wikidata.org/entity/Q126215082,Giovanni Benedetto Castiglione (maschio)
http://www.wikidata.org/entity/Q126260153,Domenico Fiasella (maschio)
http://www.wikidata.org/entity/Q126284170,Giulio Campi (maschio)
http://www.wikidata.org/entity/Q126284172,Ambrogio Benzone (maschio)
http://www.wikidata.org/entity/Q126284177,Giovanni Domenico Caresana (maschio)
http://www.wikidata.org/entity/Q126284182,Brescianino (maschio)
http://www.wikidata.org/entity/Q126284180,Ridolfo del Ghirlandaio (maschio)
http://www.wikidata.org/entity/Q126284181,Agnolo Bronzino (maschio)
http://www.wikidata.org/entity/Q126284193,Amico Aspertini (maschio)
http://www.wikidata.org/entity/Q126284198,Bernardino Campi (maschio)
http://www.wikidata.org/entity/Q131675998,Jacopo del Sellaio (maschio)
http://www.wikidata.org/entity/Q131676028,Jacopo Chimenti (maschio)
http://www.wikidata.org/entity/Q131676029,Jacopo Chimenti (maschio)
http://www.wikidata.org/entity/Q131676038,Tommaso da Modena (maschio)
http://www.wikidata.org/entity/Q131676039,Tommaso da Modena (maschio)
http://www.wikidata.org/entity/Q131676037,Filippo Lippi (maschio)
http://www.wikidata.org/entity/Q131676041,Giuseppe Pellizza da Volpedo (maschio)
http://www.wikidata.org/entity/Q131676058,Lucio Massari (maschio)
http://www.wikidata.org/entity/Q131676064,Jacopo Tintoretto (maschio)
http://www.wikidata.org/entity/Q131676306,Bartolomeo di Giovanni (maschio)
http://www.wikidata.org/entity/Q131676307,Neroccio di Bartolomeo de' Landi (maschio)
http://www.wikidata.org/entity/Q131676308,Nicolò di Pietro (maschio)
http://www.wikidata.org/entity/Q131690475,Filippo Lippi (maschio)
http://www.wikidata.org/entity/Q131690473,Guido da Siena (maschio)
http://www.wikidata.org/entity/Q131690478,Raffaellino del Garbo (maschio)
http://www.wikidata.org/entity/Q131690476,Nicola Filotesio (maschio)
http://www.wikidata.org/entity/Q131690495,Bernardino Licinio (maschio)
http://www.wikidata.org/entity/Q131690498,Francesco Benaglio (maschio)
http://www.wikidata.org/entity/Q131690499,Ambrogio Lorenzetti (maschio)
http://www.wikidata.org/entity/Q131690496,Dieric Bouts (maschio)
http://www.wikidata.org/entity/Q131690497,Bernardino de Conti (maschio)
http://www.wikidata.org/entity/Q131690502,Pier Maria Pennacchi (maschio)
http://www.wikidata.org/entity/Q131690503,Annibale Carracci (maschio)
http://www.wikidata.org/entity/Q131690501,Carlo Maratta (maschio)
http://www.wikidata.org/entity/Q131690504,Leonardo Boldrini (maschio)
http://www.wikidata.org/entity/Q131690511,Giovanni Pagliarini (maschio)
http://www.wikidata.org/entity/Q131690509,Domenico Panetti (maschio)
http://www.wikidata.org/entity/Q131690513,Guercino (maschio)
http://www.wikidata.org/entity/Q131690516,Lorenzo Costa (maschio)
http://www.wikidata.org/entity/Q131690517,Luca Cambiaso (maschio)
http://www.wikidata.org/entity/Q131690522,Nicolò dell'Abate (maschio)
http://www.wikidata.org/entity/Q131690527,Domenico Panetti (maschio)
http://www.wikidata.org/entity/Q131690524,Stefano da Verona (maschio)
http://www.wikidata.org/entity/Q131690530,Guercino (maschio)
http://www.wikidata.org/entity/Q131690528,Agnolo Gaddi (maschio)
http://www.wikidata.org/entity/Q131690529,Ortolano (maschio)
http://www.wikidata.org/entity/Q131690535,Pier Francesco Sacchi (maschio)
http://www.wikidata.org/entity/Q131690532,Giacomo Cavedone (maschio)
http://www.wikidata.org/entity/Q131690538,Agnolo Gaddi (maschio)
http://www.wikidata.org/entity/Q131690539,Domenico di Michelino (maschio)
http://www.wikidata.org/entity/Q131690536,Sebastiano Conca (maschio)
http://www.wikidata.org/entity/Q131690537,Jacopo Palma il Vecchio (maschio)
http://www.wikidata.org/entity/Q131690542,Giovanni Bizzelli (maschio)
http://www.wikidata.org/entity/Q131690543,Rossello di Jacopo Franchi (maschio)
http://www.wikidata.org/entity/Q131690540,Domenico di Michelino (maschio)
http://www.wikidata.org/entity/Q131690550,Giovanni Bellini (maschio)
http://www.wikidata.org/entity/Q131690551,Michele Coltellini (maschio)
http://www.wikidata.org/entity/Q131690548,Bartolomeo della Gatta (maschio)
http://www.wikidata.org/entity/Q131690549,Matteo di Giovanni (maschio)
http://www.wikidata.org/entity/Q131690555,Luca Signorelli (maschio)
http://www.wikidata.org/entity/Q131690552,Agnolo Gaddi (maschio)
http://www.wikidata.org/entity/Q131690553,Jacopo del Sellaio (maschio)
http://www.wikidata.org/entity/Q131690558,Segna di Bonaventura (maschio)
http://www.wikidata.org/entity/Q131690556,Fra Bartolomeo (maschio)
http://www.wikidata.org/entity/Q131690562,Luca Signorelli (maschio)
http://www.wikidata.org/entity/Q131690563,Guido da Siena (maschio)
http://www.wikidata.org/entity/Q131690561,Nicolò Rondinelli (maschio)
http://www.wikidata.org/entity/Q131690566,Benozzo Gozzoli (maschio)
http://www.wikidata.org/entity/Q131690564,Francesco Curradi (maschio)
http://www.wikidata.org/entity/Q131690571,Beato Angelico (maschio)
http://www.wikidata.org/entity/Q131690568,Gaudenzio Ferrari (maschio)
http://www.wikidata.org/entity/Q131690574,Nardo di Cione (maschio)
http://www.wikidata.org/entity/Q131690575,Vitale da Bologna (maschio)
http://www.wikidata.org/entity/Q131690572,Barnaba da Modena (maschio)
http://www.wikidata.org/entity/Q131690573,Pontormo (maschio)
http://www.wikidata.org/entity/Q131690578,Poppi (maschio)
http://www.wikidata.org/entity/Q131690579,Giorgio di Andrea di Bartolo (maschio)
http://www.wikidata.org/entity/Q131690583,Matteo di Giovanni (maschio)
http://www.wikidata.org/entity/Q131690581,Bernardo di Antonio Detti (maschio)
http://www.wikidata.org/entity/Q131690586,Stefano di Sant'Agnese (maschio)
http://www.wikidata.org/entity/Q131690587,Domenico di Michelino (maschio)
http://www.wikidata.org/entity/Q131690584,Filippo Lippi (maschio)
http://www.wikidata.org/entity/Q131690590,Lorenzo Veneziano (maschio)
http://www.wikidata.org/entity/Q131690591,Neri di Bicci (maschio)
http://www.wikidata.org/entity/Q131690588,Ventura di Moro (maschio)
http://www.wikidata.org/entity/Q131690589,Maestro della Natività di Castello (maschio)
http://www.wikidata.org/entity/Q131690594,Ridolfo del Ghirlandaio (maschio)
http://www.wikidata.org/entity/Q131690592,Neri di Bicci (maschio)
http://www.wikidata.org/entity/Q131690593,Maestro di Memphis (maschio)
http://www.wikidata.org/entity/Q131690599,Giovanni Cambiaso (maschio)
http://www.wikidata.org/entity/Q131690596,Domenichino (maschio)
http://www.wikidata.org/entity/Q131690602,Antonello da Messina (maschio)
http://www.wikidata.org/entity/Q131690603,Sano di Pietro (maschio)
http://www.wikidata.org/entity/Q131690601,Giovanni Battista Paggi (maschio)
http://www.wikidata.org/entity/Q131690606,Giovanni Battista Salvi (maschio)
http://www.wikidata.org/entity/Q131690605,Giovanni Bernardo Carbone (maschio)
http://www.wikidata.org/entity/Q131690633,Bartolomeo Caporali (maschio)
http://www.wikidata.org/entity/Q131690639,Paolo di Giovanni Fei (maschio)
http://www.wikidata.org/entity/Q131690641,Vittore Crivelli (maschio)
http://www.wikidata.org/entity/Q131690646,Paolo Veronese (maschio)
http://www.wikidata.org/entity/Q131690652,Simone dei Crocifissi (maschio)
http://www.wikidata.org/entity/Q131690656,Agnolo Gaddi (maschio)
http://www.wikidata.org/entity/Q131690663,Sassetta (maschio)
http://www.wikidata.org/entity/Q131690660,Gino Rossi (maschio)
http://www.wikidata.org/entity/Q131704134,Paolo Veronese (maschio)
http://www.wikidata.org/entity/Q131704138,Gentile Bellini (maschio)
http://www.wikidata.org/entity/Q131704142,Mattia Preti (maschio)
http://www.wikidata.org/entity/Q131704140,Nicolò Barabino (maschio)
http://www.wikidata.org/entity/Q131704141,Ludovico Mazzolino (maschio)
http://www.wikidata.org/entity/Q131704145,Lorenzo Veneziano (maschio)
http://www.wikidata.org/entity/Q126284196,Francesco Salviati (maschio)
http://www.wikidata.org/entity/Q126284207,Giovanni Andrea De Magistris (maschio)
http://www.wikidata.org/entity/Q126284228,Il Morazzone (maschio)
http://www.wikidata.org/entity/Q126284229,Paolo Pagani (maschio)
http://www.wikidata.org/entity/Q126284232,Cristoforo Caresana (maschio)
http://www.wikidata.org/entity/Q126284238,Aurelio Luini (maschio)
http://www.wikidata.org/entity/Q126284237,Giovanni Pietro Gnocchi (maschio)
http://www.wikidata.org/entity/Q126284242,Giovanni Battista Recchi (maschio); Giovanni Paolo Recchi (maschio)
http://www.wikidata.org/entity/Q126284243,Giulio Cesare Procaccini (maschio)
http://www.wikidata.org/entity/Q126284240,Giovanni Pietro Gnocchi (maschio)
http://www.wikidata.org/entity/Q126284241,Bernardino Campi (maschio)
http://www.wikidata.org/entity/Q126284246,Antonio Maria Crespi Castoldi (maschio)
http://www.wikidata.org/entity/Q126284251,Giuseppe Nuvolone (maschio); Carlo Francesco Nuvolone (maschio)
http://www.wikidata.org/entity/Q126284255,Giovan Battista Costa (maschio)
http://www.wikidata.org/entity/Q126284258,Carlo Francesco Nuvolone (maschio)
http://www.wikidata.org/entity/Q126284256,Giuseppe Pinacci (maschio)
http://www.wikidata.org/entity/Q126284257,Agostino Santagostino (maschio)
http://www.wikidata.org/entity/Q126284264,Giuseppe Nuvolone (maschio)
http://www.wikidata.org/entity/Q126284265,Elisabetta Marchioni (femmina)
http://www.wikidata.org/entity/Q126284275,Mario de' Fiori (maschio)
http://www.wikidata.org/entity/Q126284272,Mario de' Fiori (maschio)
http://www.wikidata.org/entity/Q126284279,Antonio Calza (maschio)
http://www.wikidata.org/entity/Q126284282,Pompeo Batoni (maschio)
http://www.wikidata.org/entity/Q126284283,Alessandro Magnasco (maschio)
http://www.wikidata.org/entity/Q126284281,Antonio Calza (maschio)
http://www.wikidata.org/entity/Q126284286,Antonio Lucini (maschio)
http://www.wikidata.org/entity/Q126284284,Pietro Ligari (maschio)
http://www.wikidata.org/entity/Q126284285,Giovanni Paolo Pannini (maschio)
http://www.wikidata.org/entity/Q126284288,Ilario Spolverini (maschio)
http://www.wikidata.org/entity/Q126284295,Giuseppe Reina (maschio)
http://www.wikidata.org/entity/Q126284296,Francesco Capiaghi (maschio)
http://www.wikidata.org/entity/Q126284297,Francesco Capiaghi (maschio)
http://www.wikidata.org/entity/Q126284306,Cesare Mussini (maschio)
http://www.wikidata.org/entity/Q126284308,Giuliano Collina (maschio)
http://www.wikidata.org/entity/Q126284309,Ico Parisi (maschio)
http://www.wikidata.org/entity/Q126284314,Carla Prina (femmina)
http://www.wikidata.org/entity/Q126284315,Carla Prina (femmina)
http://www.wikidata.org/entity/Q126284312,Anselmo Bucci (maschio)
http://www.wikidata.org/entity/Q126284313,Fabrizio Musa (maschio)
http://www.wikidata.org/entity/Q126284318,Mario Radice (maschio)
http://www.wikidata.org/entity/Q126284316,Manlio Rho (maschio)
http://www.wikidata.org/entity/Q126284317,Manlio Rho (maschio)
http://www.wikidata.org/entity/Q126284322,Aldo Galli (maschio)
http://www.wikidata.org/entity/Q126284320,Mario Radice (maschio)
http://www.wikidata.org/entity/Q126284326,Aldo Galli (maschio)
http://www.wikidata.org/entity/Q126284329,Carla Badiali (femmina)
http://www.wikidata.org/entity/Q126284355,Mario Radice (maschio)
http://www.wikidata.org/entity/Q126284357,Mario Radice (maschio)
http://www.wikidata.org/entity/Q126284383,Giuliano Collina (maschio)
http://www.wikidata.org/entity/Q126284380,Giuliano Collina (maschio)
http://www.wikidata.org/entity/Q126284381,Giuliano Collina (maschio)
http://www.wikidata.org/entity/Q126284386,Donato Frisia (maschio)
http://www.wikidata.org/entity/Q126284387,Betto Lotti (maschio)
http://www.wikidata.org/entity/Q126284384,Virgilio Vairo (maschio)
http://www.wikidata.org/entity/Q126284385,Ugo Bernasconi (maschio)
http://www.wikidata.org/entity/Q126284388,Vincenzo Schiavio (maschio)
http://www.wikidata.org/entity/Q126284389,Sergio Tagliabue (maschio)
http://www.wikidata.org/entity/Q126284622,Aldo Galli (maschio)
http://www.wikidata.org/entity/Q126310903,Pietro Longhi (maschio)
http://www.wikidata.org/entity/Q126329804,Jan Provoost (maschio)
http://www.wikidata.org/entity/Q126331546,Maestro della Leggenda di San Giovanni evangelista (maschio)
http://www.wikidata.org/entity/Q126331548,Il Moretto (maschio)
http://www.wikidata.org/entity/Q126368575,Carletto Caliari (maschio)
http://www.wikidata.org/entity/Q126371885,Giambattista Tiepolo (maschio)
http://www.wikidata.org/entity/Q126456502,Domenico Piola (maschio)
http://www.wikidata.org/entity/Q126456503,Giorgio Vasari (maschio)
http://www.wikidata.org/entity/Q126456506,Matthias Stomer (maschio)
http://www.wikidata.org/entity/Q126456507,Lambert Sustris (maschio)
http://www.wikidata.org/entity/Q126456505,Giovanni Benedetto Castiglione (maschio)
http://www.wikidata.org/entity/Q126456508,Maestro della Leggenda di San Giovanni evangelista (maschio)
http://www.wikidata.org/entity/Q126456514,Il Morazzone (maschio)
http://www.wikidata.org/entity/Q126456515,Domenico Puligo (maschio)
http://www.wikidata.org/entity/Q126456516,Silvestro Chiesa (maschio)
http://www.wikidata.org/entity/Q126456517,Il Cerano (maschio)
http://www.wikidata.org/entity/Q126456526,Hyacinthe Rigaud (maschio)
http://www.wikidata.org/entity/Q126513924,Nicolò Semitecolo (maschio)
http://www.wikidata.org/entity/Q126633287,Giovan Battista Gaulli (maschio)
http://www.wikidata.org/entity/Q126709512,Jacopo Palma il Giovane (maschio)
http://www.wikidata.org/entity/Q126721550,Lambert Sustris (maschio)
http://www.wikidata.org/entity/Q126727120,Benedetto Bonfigli (maschio)
http://www.wikidata.org/entity/Q126727184,Bartolomé Esteban Murillo (maschio)
http://www.wikidata.org/entity/Q126918076,Cosmè Tura (maschio)
http://www.wikidata.org/entity/Q127327807,Vittorio Matteo Corcos (maschio)
http://www.wikidata.org/entity/Q127433409,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q127442026,Anton von Maron (maschio)
http://www.wikidata.org/entity/Q127564377,Mosè Bianchi (maschio)
http://www.wikidata.org/entity/Q127695958,Johann Carl Loth (maschio)
http://www.wikidata.org/entity/Q127790733,Antonio del Ceraiolo (maschio)
http://www.wikidata.org/entity/Q127985499,Antonio da Negroponte (maschio)
http://www.wikidata.org/entity/Q127985981,Antonio Vivarini (maschio)
http://www.wikidata.org/entity/Q128124962,Antonio Zoppi (maschio)
http://www.wikidata.org/entity/Q128495286,Antonio Mancini (maschio)
http://www.wikidata.org/entity/Q128783484,Giovanni Bellini (maschio)
http://www.wikidata.org/entity/Q128810133,Orazio De Ferrari (maschio)
http://www.wikidata.org/entity/Q128941201,Leonardo Massabò (maschio)
http://www.wikidata.org/entity/Q129199340,Alvise Vivarini (maschio)
http://www.wikidata.org/entity/Q129487042,Giuseppe Pennasilico (maschio)
http://www.wikidata.org/entity/Q129500713,Ludovico Mazzolino (maschio)
http://www.wikidata.org/entity/Q129507208,Gian Lorenzo Bernini (maschio)
http://www.wikidata.org/entity/Q129977163,Apollonio di Giovanni (maschio)
http://www.wikidata.org/entity/Q131704265,Tanzio da Varallo (maschio)
http://www.wikidata.org/entity/Q131704274,Pier Francesco Sacchi (maschio)
http://www.wikidata.org/entity/Q131704272,Francesco Salviati (maschio)
http://www.wikidata.org/entity/Q131704273,Luca Signorelli (maschio)
http://www.wikidata.org/entity/Q131704278,Giuseppe Mazzuoli (maschio)
http://www.wikidata.org/entity/Q131704279,Benozzo Gozzoli (maschio)
http://www.wikidata.org/entity/Q131704280,Giuseppe Porta (maschio)
http://www.wikidata.org/entity/Q131704281,Luca Cambiaso (maschio)
http://www.wikidata.org/entity/Q131704285,Jacopo Tintoretto (maschio)
http://www.wikidata.org/entity/Q131704288,Giovan Battista Langetti (maschio)
http://www.wikidata.org/entity/Q131704294,Francesco Francia (maschio)
http://www.wikidata.org/entity/Q131704298,Dietisalvi di Speme (maschio)
http://www.wikidata.org/entity/Q131704296,Carlo Portelli (maschio)
http://www.wikidata.org/entity/Q131704297,Dietisalvi di Speme (maschio)
http://www.wikidata.org/entity/Q131704303,Deodato Orlandi (maschio)
http://www.wikidata.org/entity/Q131704304,Dietisalvi di Speme (maschio); Guido da Siena (maschio)
http://www.wikidata.org/entity/Q131704770,Nicolò Barabino (maschio)
http://www.wikidata.org/entity/Q131704783,Guercino (maschio)
http://www.wikidata.org/entity/Q131704780,Guercino (maschio)
http://www.wikidata.org/entity/Q131708783,Antonio Pedretti (maschio)
http://www.wikidata.org/entity/Q131719683,Orazio Gentileschi (maschio)
http://www.wikidata.org/entity/Q131719685,Luca Saltarello (maschio)
http://www.wikidata.org/entity/Q131719730,Guido Reni (maschio)
http://www.wikidata.org/entity/Q131719735,Filippo Lippi (maschio)
http://www.wikidata.org/entity/Q131719732,Paolo Veronese (maschio)
http://www.wikidata.org/entity/Q131719736,Giovanni del Biondo (maschio)
http://www.wikidata.org/entity/Q131719746,Lorenzo Salimbeni (maschio)
http://www.wikidata.org/entity/Q131719744,Pietro Lorenzetti (maschio)
http://www.wikidata.org/entity/Q131719745,Francesco Salviati (maschio)
http://www.wikidata.org/entity/Q131719756,Maestro di Marradi (maschio)
http://www.wikidata.org/entity/Q131721232,Justus Sustermans (maschio)
http://www.wikidata.org/entity/Q131748785,Filippino Lippi (maschio)
http://www.wikidata.org/entity/Q131753928,Michele Koeck (maschio)
http://www.wikidata.org/entity/Q131753929,Giovanni Antonio Burrini (maschio)
http://www.wikidata.org/entity/Q131753974,Antonio Canova (maschio)
http://www.wikidata.org/entity/Q131753985,Cesare Tallone (maschio)
http://www.wikidata.org/entity/Q131754003,Michele di Matteo (maschio)
http://www.wikidata.org/entity/Q131760459,Angelo Maccagnino (maschio)
http://www.wikidata.org/entity/Q131760462,Mariano Fortuny y Madrazo (maschio)
http://www.wikidata.org/entity/Q131760461,Francesco Salviati (maschio)
http://www.wikidata.org/entity/Q131760474,Giotto (maschio)
http://www.wikidata.org/entity/Q131760475,Felice Schiavoni (maschio)
http://www.wikidata.org/entity/Q131760472,Alessandro Longhi (maschio)
http://www.wikidata.org/entity/Q131760473,Ridolfo del Ghirlandaio (maschio)
http://www.wikidata.org/entity/Q131760478,Francesco Hayez (maschio)
http://www.wikidata.org/entity/Q131760479,Henri Félix Emmanuel Philippoteaux (maschio)
http://www.wikidata.org/entity/Q131760476,François Clouet (maschio)
http://www.wikidata.org/entity/Q131760480,Vittore Carpaccio (maschio)
http://www.wikidata.org/entity/Q131760481,Innocenzo di Pietro Francucci da Imola (maschio)
http://www.wikidata.org/entity/Q131766115,Nicolò Barabino (maschio)
http://www.wikidata.org/entity/Q131766119,Giorgio Vasari (maschio)
http://www.wikidata.org/entity/Q131766122,Paolo Veronese (maschio)
http://www.wikidata.org/entity/Q131766120,Santi di Tito (maschio)
http://www.wikidata.org/entity/Q131766143,Pietro Liberi (maschio)
http://www.wikidata.org/entity/Q131766151,Poppi (maschio)
http://www.wikidata.org/entity/Q131766148,Ambrogio Figino (maschio)
http://www.wikidata.org/entity/Q131766192,Sebastiano del Piombo (maschio)
http://www.wikidata.org/entity/Q131812877,Maso da San Friano (maschio)
http://www.wikidata.org/entity/Q131812900,Filippo Lippi (maschio)
http://www.wikidata.org/entity/Q131812901,Ambrogio Lorenzetti (maschio)
http://www.wikidata.org/entity/Q131812919,Bernardo Strozzi (maschio)
http://www.wikidata.org/entity/Q131812917,Tommaso di Piero (maschio)
http://www.wikidata.org/entity/Q131812921,Aurelio Luini (maschio)
http://www.wikidata.org/entity/Q131812935,Francesco Albani (maschio)
http://www.wikidata.org/entity/Q131812933,Bartolomeo Cesi (maschio)
http://www.wikidata.org/entity/Q131813151,Jacopo Tintoretto (maschio)
http://www.wikidata.org/entity/Q131813148,Paolo Veronese (maschio)
http://www.wikidata.org/entity/Q131813153,Jacopo Tintoretto (maschio)
http://www.wikidata.org/entity/Q131813159,Jacopo Bassano (maschio)
http://www.wikidata.org/entity/Q131813192,Andrea Pozzo (maschio)
http://www.wikidata.org/entity/Q131813340,Francesco Salviati (maschio)
http://www.wikidata.org/entity/Q131823354,Giovanni Boldini (maschio)
http://www.wikidata.org/entity/Q131823355,Paolo Veronese (maschio)
http://www.wikidata.org/entity/Q131823366,Francesco Conti (maschio)
http://www.wikidata.org/entity/Q131823364,Matteo Rosselli (maschio)
http://www.wikidata.org/entity/Q131823365,Giovanni Balducci (maschio)
