id,titolo,artisti,data_creazione,generi,luoghi,collezioni,contenuti,movimenti,soggetti,altezza,larghezza
http://www.wikidata.org/entity/Q115707472,San Giovanni XXIII,Giuseppe Frascaroli (maschio),2014,ritratto; arte religiosa,chiesa di Santa Maria delle Grazie,chiesa di Santa Maria delle Grazie,Papa Giovanni XXIII,,Papa Giovanni XXIII,70.0,60.0
http://www.wikidata.org/entity/Q115727218,Marina del Porto,Salvator Rosa (maschio),1641,paesaggio marino,Palazzo Pitti; Palazzo Venturi Ginori,Galleria Palatina,,,,233.0,399.0
http://www.wikidata.org/entity/Q115770576,Ritratto di papa Paolo III,Guglielmo De Sanctis (maschio),1860,ritratto,Spedale degli Innocenti,Museo degli innocenti,papa Paolo III,,papa Paolo III,40.0,30.0
http://www.wikidata.org/entity/Q115776591,Cristo nel sepolcro,Nicolaos Tzafouris (maschio),1500,arte religiosa,Palazzo Toschi Mosca,musei civici di Pesaro,Gesù; Pietà,scuola cretese,Imago pietatis,43.0,34.0
http://www.wikidata.org/entity/Q115783769,Porta con con Trionfo di Bacco,,1715,pittura mitologica,Galleria dell'Eneide,Pinacoteca di arte antica di Palazzo Buonaccorsi,leopardo; putto; Menadi; Sileno; Bacco,,Il trionfo di Bacco,311.0,148.0
http://www.wikidata.org/entity/Q115789803,Ritratto di papa Paolo III Farnese,,1800,ritratto,palazzo Bossi Bocchi,Museo Fondazione Cariparma,papa Paolo III,,papa Paolo III,63.0,46.5
http://www.wikidata.org/entity/Q115787659,Ritratto di papa Giulio II,Tiziano Vecellio (maschio),1540,ritratto,Sala di Venere,Galleria Palatina,papa Giulio II,pittura veneta,papa Giulio II,100.0,82.5
http://www.wikidata.org/entity/Q115788237,Ritratto della seconda moglie,Giovanni Fattori (maschio),1889,ritratto,Galleria d'arte moderna di Firenze,Galleria d'arte moderna di Firenze,Marianna Bigazzi,,Marianna Bigazzi,100.0,69.0
http://www.wikidata.org/entity/Q115798316,"Ritratto del cardinale Giovanni Maria Ciocchi del Monte, poi papa Giulio III",Prospero Fontana (maschio),1540,ritratto,Palazzo Rosso,Musei di Strada Nuova,papa Giulio III,manierismo,papa Giulio III,98.0,83.0
http://www.wikidata.org/entity/Q115821855,Il Perdono di Assisi,Federico Barocci (maschio),1580,arte religiosa,Galleria nazionale delle Marche,Galleria nazionale delle Marche,Gesù; Maria; Chiara d'Assisi; Francesco d'Assisi,,,110.0,71.0
http://www.wikidata.org/entity/Q115821974,Madonna di san Giovanni,Federico Barocci (maschio),1564,arte religiosa,Galleria nazionale delle Marche,Galleria nazionale delle Marche,Gesù; Maria; Giovanni,,,127.0,111.0
http://www.wikidata.org/entity/Q115839852,Crocifissione con i dolenti,Federico Barocci (maschio),1566,arte religiosa,Galleria nazionale delle Marche,Galleria nazionale delle Marche,Maria; Pietro; Giovanni; crocifissione di Gesù; Giuseppe di Arimatea; Nicodemo,,,288.0,161.0
http://www.wikidata.org/entity/Q115863339,Michelangelo presenta a papa Pio IV il modello di San Pietro in Vaticano,Passignano (maschio),1618,pittura storica,Casa Buonarroti,Casa Buonarroti,Michelangelo Buonarroti; papa Pio IV; chierico,,,236.0,141.0
http://www.wikidata.org/entity/Q113878786,Suicidio di Catone,Guercino (maschio),1641,,Palazzo Rosso,Musei di Strada Nuova,Morte di Catone,,Morte di Catone,,
http://www.wikidata.org/entity/Q117034670,Madonna col Bambino in trono,Maestro del Bigallo (maschio),1250,arte religiosa,Palazzo Cini,Collezione Vittorio Cini; Galleria di Palazzo Cini; Collezione Heinz Kisters,Maria; Bambino Gesù,,Madonna col Bambino,78.3,40.3
http://www.wikidata.org/entity/Q117041785,Natività,Antonio Semino (maschio),1535,arte religiosa,chiesa di San Giovanni Battista in San Domenico,,Maria; pastore; San Giuseppe; angelo; Bambino Gesù,,nascita di Gesù,219.0,171.0
http://www.wikidata.org/entity/Q117044144,Madonna del Rosario,Teramo Piaggio (maschio),1536,arte religiosa,chiesa di San Giovanni Battista in San Domenico,,umano; Madonna del Rosario; angelo; Caterina da Siena; Santa Lucia,,Madonna del Rosario,196.0,150.0
http://www.wikidata.org/entity/Q117051307,Adorazione dei Pastori,Bernardo Castello (maschio),1593,arte religiosa,santuario di Nostra Signora della Misericordia,,adorazione dei pastori,,adorazione dei pastori,200.0,167.0
http://www.wikidata.org/entity/Q117051343,Adorazione dei Pastori,Bernardo Castello (maschio),1609,arte religiosa,Cattedrale di Nostra Signora Assunta,,adorazione dei pastori,,adorazione dei pastori,300.0,194.0
http://www.wikidata.org/entity/Q117052364,Madonna della Neve,Bernardo Castello (maschio),1610,arte religiosa,santuario di Nostra Signora della Misericordia,,Nostra Signora della Neve,,,240.0,155.0
http://www.wikidata.org/entity/Q117043824,San Giovanni Evangelista a Patmos,Ortolano (maschio),1601,arte religiosa,Palazzo Cini,Galleria di Palazzo Cini; Collezione Vittorio Cini,Giovanni,,San Giovanni sull'isola di Patmos,127.0,96.0
http://www.wikidata.org/entity/Q117005860,Ritratto di gentiluomo,Francesco del Prato (maschio),1520,ritratto,Palazzo Cini,Collezione Contini Bonacossi; Collezione Vittorio Cini; Galleria di Palazzo Cini,uomo,,uomo,76.0,66.0
http://www.wikidata.org/entity/Q117041748,San Giovanni Battista nel deserto,Marco Zoppo (maschio),1475,arte religiosa,Castello di Monselice; Galleria di Palazzo Cini,Collezione Contini Bonacossi; Galleria di Palazzo Cini; Collezione Vittorio Cini,albero; cranio umano; Giovanni Battista; rovine; paesaggio; Wilderness (ecologia),,,40.0,30.0
http://www.wikidata.org/entity/Q117188285,Ritratto di Papa Pio VII,Teodoro Matteini (maschio),1800,ritratto,Museo Correr,Museo Correr,papa Pio VII,neoclassicismo,papa Pio VII,89.5,61.5
http://www.wikidata.org/entity/Q117051893,Presentazione di Maria al tempio,Domenichino (maschio),1624,arte religiosa,santuario di Nostra Signora della Misericordia,,Presentazione di Maria,,,225.0,135.0
http://www.wikidata.org/entity/Q117051271,Natività della Vergine,Orazio Borgianni (maschio),1700,arte religiosa,santuario di Nostra Signora della Misericordia,,nascita di Maria,,nascita di Maria,245.0,150.0
http://www.wikidata.org/entity/Q117042984,Presentazione di Gesù al Tempio,Ludovico Mazzolino (maschio),1525,arte religiosa,Palazzo Cini,Galleria di Palazzo Cini; Collezione Vittorio Cini; Collezione Contini Bonacossi,,,Presentazione al Tempio,59.0,38.8
http://www.wikidata.org/entity/Q117042320,Madonna con il Bambino,Giovanni Battista Cavalletto (maschio),1490,arte religiosa,Palazzo Cini,Galleria di Palazzo Cini,Maria; Bambino Gesù,,Madonna col Bambino,,
http://www.wikidata.org/entity/Q117005926,Testa di orientale dalla barba scura,Lorenzo Tiepolo (maschio),1754,ritratto,Palazzo Cini,Collezione Vittorio Cini; Galleria di Palazzo Cini,uomo,,,61.0,51.0
http://www.wikidata.org/entity/Q117005980,Testa di orientale dalla barba grigia,Giambattista Tiepolo (maschio),1754,ritratto,Palazzo Cini,Collezione Contini Bonacossi; Collezione Vittorio Cini; Galleria di Palazzo Cini,uomo,,,61.0,51.0
http://www.wikidata.org/entity/Q117023915,Madonna del Buon Consiglio,Defendente Ferrari (maschio),1600,arte religiosa,chiesa di Sant'Andrea Apostolo,,Maria; trono; angelo; Bambino Gesù,,,168.0,75.0
http://www.wikidata.org/entity/Q117024956,Madonna Immacolata con San Francesco di Sales,Agostino Ratti (maschio),1749,arte religiosa,chiesa di Sant'Andrea Apostolo,,Immacolata Concezione; angelo; Francesco di Sales,,,300.0,200.0
http://www.wikidata.org/entity/Q117034996,Cristo crocifisso,Bartolomeo di Fruosino (maschio),1410,arte religiosa,Palazzo Cini,Collezione Vittorio Cini; Galleria di Palazzo Cini,Gesù,,crocifisso,54.8,39.5
http://www.wikidata.org/entity/Q117035037,Cristo crocifisso,Pietro di Giovanni d'Ambrogio (maschio),1444,arte religiosa,Palazzo Cini,Collezione Vittorio Cini; Galleria di Palazzo Cini,Gesù; angelo,,crocifissione di Gesù,55.3,32.5
http://www.wikidata.org/entity/Q117034906,Madonna con il Bambino in trono,Maestro del Trittico Horne (maschio),1310,arte religiosa,Palazzo Cini,Collezione Contini Bonacossi; Collezione Vittorio Cini; Galleria di Palazzo Cini,Maria; Bambino Gesù,,Madonna col Bambino,182.0,103.0
http://www.wikidata.org/entity/Q117035093,Madonna con il Bambino e i santi Miniato e Girolamo,Matteo di Giovanni (maschio),1470,arte religiosa,Palazzo Cini,Collezione Vittorio Cini; Galleria di Palazzo Cini,Maria; Sofronio Eusebio Girolamo; Bambino Gesù; Miniato di Firenze,,Madonna col Bambino,63.0,44.0
http://www.wikidata.org/entity/Q117040607,"Madonna con il bambino e i santi Nicola, Girolamo, Agostino e Cristoforo",Michele Pannonio (maschio),1447,arte religiosa,Palazzo Cini,Collezione Vittorio Cini; Galleria di Palazzo Cini,Maria; Agostino d'Ippona; Sofronio Eusebio Girolamo; Nicola di Bari; San Cristoforo; Bambino Gesù,,Sacra conversazione,28.0,35.5
http://www.wikidata.org/entity/Q117043780,presentazione di Maria Vergine al tempio,,1600,arte religiosa,chiesa di San Giovanni Battista in San Domenico,,Maria; sacerdote; tempio; Sant'Anna; Gioacchino; Presentazione della Beata Vergine Maria,,,189.0,132.0
http://www.wikidata.org/entity/Q117086849,Ritratto di Lorenzo Onofrio Colonna,Jacob Ferdinand Voet (maschio),1684,ritratto,Palazzo Pallavicini Rospigliosi,Palazzo Pallavicini Rospigliosi,Lorenzo Onofrio Colonna,,Lorenzo Onofrio Colonna,75.0,61.5
http://www.wikidata.org/entity/Q117086888,Ritratto del conte Aldo Annoni,Cesare Tallone (maschio),1901,ritratto,Collezioni d'arte della Fondazione Cariplo,Collezioni d'arte della Fondazione Cariplo,Aldo Annoni,,Aldo Annoni,122.0,85.5
http://www.wikidata.org/entity/Q117086924,Ritratto del conte Giovanni Pietro Porro,Italo Josz (maschio),1925,ritratto,Collezioni d'arte della Fondazione Cariplo,Collezioni d'arte della Fondazione Cariplo,Gian Pietro Porro,,Gian Pietro Porro,102.5,77.5
http://www.wikidata.org/entity/Q117086970,Cav. Nob. Dott. Giacomo Porchera,Emilio Magistretti (maschio),1899,ritratto,Ospedale San Gerardo vecchio (Monza),ASST Monza,Giacomo Porchera,,Giacomo Porchera,70.0,90.0
http://www.wikidata.org/entity/Q117161791,Cristo in croce tra le Marie e San Giovanni Evangelista,Giovanni Mazone (maschio),1480,arte religiosa,Museo d'arte di Palazzo Gavotti,,Maria; crocifissione di Gesù; Maria Maddalena; Giovanni,,,105.0,65.0
http://www.wikidata.org/entity/Q117162400,Paolo e Francesca nel vortice infernale,Giuseppe Frascheri (maschio),1850,pittura mitologica,Museo d'arte di Palazzo Gavotti,,Publio Virgilio Marone; Francesca da Rimini; Paolo Malatesta,,,123.0,81.0
http://www.wikidata.org/entity/Q117164043,San Giorgio e un gruppo di disciplinanti,Lorenzo Fasolo (maschio),1490,arte religiosa,Museo d'arte di Palazzo Gavotti,,san Giorgio; flagellanti,,,128.0,47.0
http://www.wikidata.org/entity/Q115898761,Madonna di Campagna a Pallanza,,1596,,chiesa di Madonna di Campagna,chiesa di Madonna di Campagna,,,,,
http://www.wikidata.org/entity/Q116259243,Il foro a Roma,Giovanni Boldini (maschio),1911,paesaggio urbano,,,,,,32.0,26.5
http://www.wikidata.org/entity/Q116259790,Al pianoforte,Giovanni Boldini (maschio),1867,arte di genere,Palazzo della Provincia,Pinacoteca metropolitana di Bari,,,,11.5,7.3
http://www.wikidata.org/entity/Q116270130,"Cornelia, madre dei Gracchi",Alessandro Varotari (maschio),1620,,Museo del settecento veneziano,Museo del settecento veneziano,Cornelia,,Cornelia,,
http://www.wikidata.org/entity/Q116414251,Ritratto di mia moglie,Philip de László (maschio),1905,ritratto,Museo Boncompagni Ludovisi per le arti decorative,Galleria Nazionale d'Arte Moderna e Contemporanea,violino,,,72.1,52.1
http://www.wikidata.org/entity/Q116994793,Circoncisione,Ludovico Mazzolino (maschio),1522,arte religiosa,Palazzo Cini,Collezione Vittorio Cini; Galleria di Palazzo Cini,,,circoncisione di Gesù,31.0,23.2
http://www.wikidata.org/entity/Q116993417,San Giorgio,Ercole de' Roberti (maschio),1470,arte religiosa,basilica di San Petronio; Palazzo Cini,Collezione Vittorio Cini; Galleria di Palazzo Cini; Collezione Costabili,san Giorgio,,san Giorgio,26.3,9.3
http://www.wikidata.org/entity/Q116994722,Madonna con il Bambino,Lorenzo Costa (maschio),1505,arte religiosa,Palazzo Cini,Collezione Vittorio Cini; Galleria di Palazzo Cini,Maria; Bambino Gesù,,Madonna col Bambino,57.0,42.0
http://www.wikidata.org/entity/Q116995512,Riposo durante la fuga in Egitto con san Giovannino,Battista Dossi (maschio),1540,arte religiosa,Augusteum; Frederik Muller & Co; Palazzo Cini,Collezione Vittorio Cini; Collezione granducale di Oldenburg; Galleria di Palazzo Cini,Maria; San Giuseppe; Bambino Gesù; San Giovannino,,Fuga in Egitto; Riposo durante la fuga in Egitto,50.0,65.5
http://www.wikidata.org/entity/Q116772186,Papa Pio II,Pedro Berruguete (maschio); Giusto di Gand (maschio),1474,ritratto,Studiolo di Federico da Montefeltro,Galleria nazionale delle Marche,papa Pio II,Primo Rinascimento,papa Pio II,116.0,52.0
http://www.wikidata.org/entity/Q116912709,Autoritratto,Hyacinthe Rigaud (maschio),1716,autoritratto,Corridoio Vasariano,Corridoio Vasariano; Palazzo degli Uffizi,Hyacinthe Rigaud,,Hyacinthe Rigaud,80.0,64.0
http://www.wikidata.org/entity/Q116779908,L'Adorazione dei pastori,Jacopo Bassano (maschio),1593,arte religiosa,basilica di San Giorgio Maggiore,basilica di San Giorgio Maggiore,cane; Maria; Bos taurus taurus; nuvola; Equus asinus; cesto; San Giuseppe; pastore; angelo; Bambino Gesù; lampada; agnello,,nascita di Gesù,421.0,219.0
http://www.wikidata.org/entity/Q116780670,Ritratto di Pio IX,Adeodato Malatesta (maschio),1881,ritratto,Museo civico di Modena,Museo civico di Modena,papa Pio IX,,papa Pio IX,38.0,31.0
http://www.wikidata.org/entity/Q116806301,San Giorgio e il drago,Matteo Ponzone (maschio),1640,arte religiosa,basilica di San Giorgio Maggiore,basilica di San Giorgio Maggiore,città; roccia; Equus ferus caballus; nuvola; drago; uomo; albero; san Giorgio; Michele; angelo; Principessa,pittura veneta,san Giorgio e il drago,400.0,213.0
http://www.wikidata.org/entity/Q116804064,Presentazione di Gesù al tempio,Jacopo Palma il Giovane (maschio); Giuseppe Porta (maschio),1575,arte religiosa,basilica di San Giorgio Maggiore,basilica di San Giorgio Maggiore,Maria; donna; nuvola; uomo; edificio; Sant'Anna; cesto; angelo; Bambino Gesù; candela; scalino,pittura veneta,Presentazione al Tempio,340.0,218.0
http://www.wikidata.org/entity/Q116786123,Ritratto di papa Gregorio XVI,Gaspare Mattioli (maschio),1836,ritratto,museo civico delle Cappuccine,museo civico delle Cappuccine,papa Gregorio XVI,,papa Gregorio XVI,107.0,68.0
http://www.wikidata.org/entity/Q116734952,La religione dei Trapassati,Carlo Bonatto Minella (maschio),,pittura mitologica,Torino,Galleria civica d'arte moderna e contemporanea di Torino,,,,107.0,77.0
http://www.wikidata.org/entity/Q116771231,Ritratto di Cosimo III de' Medici granduca di Toscana,,1722,ritratto,Palazzo degli Uffizi,Palazzo degli Uffizi,Cosimo III de' Medici,,Cosimo III de' Medici,141.0,118.0
http://www.wikidata.org/entity/Q116771349,Madonna con il Bambino e santi,Sebastiano Ricci (maschio),1708,arte religiosa,basilica di San Giorgio Maggiore,basilica di San Giorgio Maggiore,Maria; libro; Paolo di Tarso; Pietro; Sofronio Eusebio Girolamo; Benedetto da Norcia; Gerardo di Csanád; Caterina d'Alessandria; liuto; Scolastica da Norcia; angelo; pastorale; Bambino Gesù; Cartiglio,,Madonna col Bambino,406.0,208.0
http://www.wikidata.org/entity/Q116771885,Cristo risorto con Sant'Andrea e donatori,Jacopo Tintoretto (maschio); Domenico Robusti (maschio),1584,arte religiosa,basilica di San Giorgio Maggiore,basilica di San Giorgio Maggiore,Gesù; fiore; nuvola; albero; edificio; Andrea; collina; arcangelo; angelo; Vincenzo Morosini; Santo Sepolcro,pittura veneta,Risurrezione di Gesù,357.0,213.0
http://www.wikidata.org/entity/Q116780072,Madonna incoronata tra Santi Benedettini,Jacopo Tintoretto (maschio),1593,arte religiosa,basilica di San Giorgio Maggiore,basilica di San Giorgio Maggiore,Maria; nuvola; albero; Trinità; papa Gregorio I; Benedetto da Norcia; collina; chiodo; mitria; angelo; palma del martirio; committente,pittura veneta,Incoronazione della Vergine,458.0,285.0
http://www.wikidata.org/entity/Q116802769,Martirio di Santa Lucia,Leandro Bassano (maschio),1596,arte religiosa,basilica di San Giorgio Maggiore,basilica di San Giorgio Maggiore,Santa Lucia; palma del martirio,,Santa Lucia,405.0,214.0
http://www.wikidata.org/entity/Q116804839,Martirio dei santi Cosma e Damiano,Domenico Robusti (maschio),1592,arte religiosa,basilica di San Giorgio Maggiore,basilica di San Giorgio Maggiore,Damiano; Cosma,,Cosma e Damiano,422.0,217.0
http://www.wikidata.org/entity/Q116805369,Lapidazione di Santo Stefano,Domenico Robusti (maschio),1594,arte religiosa,basilica di San Giorgio Maggiore,basilica di San Giorgio Maggiore,Gesù; Paolo di Tarso; Trinità; Michele; Stefano; Dio Padre,pittura veneta,lapidazione di santo Stefano,458.0,285.0
http://www.wikidata.org/entity/Q116807092,San Giorgio uccide il drago,Vittore Carpaccio (maschio),1516,arte religiosa,basilica di San Giorgio Maggiore,basilica di San Giorgio Maggiore,drago; Sofronio Eusebio Girolamo; Benedetto da Norcia; san Giorgio; Stefano; predella,,san Giorgio e il drago,180.0,226.0
http://www.wikidata.org/entity/Q116875391,Doppio ritratto,Pontormo (maschio),1523,ritratto,Palazzo Cini,Galleria di Palazzo Cini; Collezione Vittorio Cini,amico,,amicizia,88.0,67.5
http://www.wikidata.org/entity/Q116912669,Autoritratto di Justus Suttermans,Justus Sustermans (maschio),1655,autoritratto,Palazzo degli Uffizi,Palazzo degli Uffizi,Justus Sustermans,,Justus Sustermans,77.0,61.0
http://www.wikidata.org/entity/Q116912674,Banchetto a lume di candela,Gerard van Honthorst (maschio),1617,arte di genere,Palazzo degli Uffizi,Palazzo degli Uffizi,banchetto,,banchetto,138.0,203.0
http://www.wikidata.org/entity/Q116912676,Ritratto di papa Adriano VI,Cristofano dell'Altissimo (maschio),1562,ritratto,Palazzo degli Uffizi,Palazzo degli Uffizi,papa Adriano VI,manierismo,papa Adriano VI,58.0,44.0
http://www.wikidata.org/entity/Q116912691,Ritratto di Anna Maria Luisa de' Medici,,1713,ritratto,Palazzo degli Uffizi,Palazzo degli Uffizi,Anna Maria Luisa de' Medici,,Anna Maria Luisa de' Medici,76.0,54.0
http://www.wikidata.org/entity/Q116912704,Ritratto di Filippo IV di Spagna a cavallo,Juan Bautista Martínez del Mazo (maschio),1645,ritratto equestre,Palazzo degli Uffizi,Palazzo degli Uffizi,equitazione; Filippo IV di Spagna,,Filippo IV di Spagna,339.0,267.0
http://www.wikidata.org/entity/Q116912724,L'adorazione dei pastori (240601),Gerard van Honthorst (maschio),1619,arte religiosa,Palazzo degli Uffizi,Palazzo degli Uffizi,adorazione dei pastori,,adorazione dei pastori,338.5,198.5
http://www.wikidata.org/entity/Q116920783,Autoritratto di Philip Alexius László de Lombos,Philip de László (maschio),1911,autoritratto,Corridoio Vasariano,Palazzo degli Uffizi; Corridoio Vasariano,Philip de László,,Philip de László,122.0,86.0
