id,titolo
http://www.wikidata.org/entity/Q126284329,Le vent se lève (Composizione n. 43)
http://www.wikidata.org/entity/Q126284355,Composizione C.F. 123 B
http://www.wikidata.org/entity/Q126284357,Composizione R.3.C.
http://www.wikidata.org/entity/Q126284385,Cortile a Rovetta
http://www.wikidata.org/entity/Q126284383,Lavori in corso - cantiere
http://www.wikidata.org/entity/Q126284387,Mercato di cavalli
http://www.wikidata.org/entity/Q126284388,La casa solitaria
http://www.wikidata.org/entity/Q126284380,Spiaggia
http://www.wikidata.org/entity/Q126284386,Veduta di paese (Merate)
http://www.wikidata.org/entity/Q126284381,Zolla di terra
http://www.wikidata.org/entity/Q126284384,Trabucco adriatico
http://www.wikidata.org/entity/Q126284389,Verde Brianza
http://www.wikidata.org/entity/Q126284622,disegno per rilievo (P672)
http://www.wikidata.org/entity/Q125811962,Santi Crispino e Crispiniano
http://www.wikidata.org/entity/Q125811807,Martirio di Santa Lucia
http://www.wikidata.org/entity/Q125809444,Madonna e santi
http://www.wikidata.org/entity/Q125813375,Cristo consegna le chiavi a San Pietro
http://www.wikidata.org/entity/Q125813094,Santi Cosma e Damiano
http://www.wikidata.org/entity/Q125775011,San Francesco riceve i Sette privilegi dall'Angelo
http://www.wikidata.org/entity/Q125775038,Miracolo del Beato Salvatore da Horta
http://www.wikidata.org/entity/Q125775114,Miracolo della coppa avvelenata
http://www.wikidata.org/entity/Q125775113,Visitare i carcerati
http://www.wikidata.org/entity/Q125794511,San Francesco in estasi
http://www.wikidata.org/entity/Q125812539,Pentecoste
http://www.wikidata.org/entity/Q125813029,Morte di San Giuseppe
http://www.wikidata.org/entity/Q125813475,Incoronazione di Maria Vergine
http://www.wikidata.org/entity/Q125813876,Educazione di Maria Vergine
http://www.wikidata.org/entity/Q125775116,Adorazione dei pastori
http://www.wikidata.org/entity/Q125775039,San Giovanni Evangelista
http://www.wikidata.org/entity/Q125775115,Sacrificio di Isacco
http://www.wikidata.org/entity/Q125811262,Trinità
http://www.wikidata.org/entity/Q125774997,San Pietro
http://www.wikidata.org/entity/Q125938897,Composizione con figure
http://www.wikidata.org/entity/Q125973990,Ritratto del conte Guglielmo Lochis
http://www.wikidata.org/entity/Q126093976,Ritratto di Anna Maria Luisa de' Medici in atto di danza
http://www.wikidata.org/entity/Q126127672,Madonna e Bambino in gloria con santi
http://www.wikidata.org/entity/Q125973048,Autoritratto
http://www.wikidata.org/entity/Q125974248,Autoritratto
http://www.wikidata.org/entity/Q125863783,La Maddalena
http://www.wikidata.org/entity/Q126127358,Madonna del Rosario
http://www.wikidata.org/entity/Q126284238,Ester e Assuero
http://www.wikidata.org/entity/Q126284230,San Tommaso d'Aquino
http://www.wikidata.org/entity/Q126284206,compianto sul cristo morto
http://www.wikidata.org/entity/Q126284178,Ritratto di Niccolò Leoniceno
http://www.wikidata.org/entity/Q126208398,ritratto di Elisabetta d'Ungheria
http://www.wikidata.org/entity/Q126208411,San Francesco consolato dall'angelo-musico
http://www.wikidata.org/entity/Q126215082,Sacrificio di Noè
http://www.wikidata.org/entity/Q126260153,La Pentecoste
http://www.wikidata.org/entity/Q126284172,Concerto Campestre
http://www.wikidata.org/entity/Q126284170,Ritratto di liutista
http://www.wikidata.org/entity/Q126284182,Ritratto di Marsilio Ficino
http://www.wikidata.org/entity/Q126284183,Ritratto di Gerolamo Savonarola
http://www.wikidata.org/entity/Q126284180,Ritratto Michele Marullo
http://www.wikidata.org/entity/Q126284185,Ritratto di Guillaume Budé
http://www.wikidata.org/entity/Q126284191,Ritratto di Gian Giorgio Trissino
http://www.wikidata.org/entity/Q126284189,Ritratto di Ermolao Barbaro
http://www.wikidata.org/entity/Q126284177,Veduta della villa Museo di Paolo Giovio e Imprese
http://www.wikidata.org/entity/Q126284194,Ritratto di Francesco Franchini
http://www.wikidata.org/entity/Q126284192,Ritratto di Domizio Calderino
http://www.wikidata.org/entity/Q126284193,Ritratto di Alberto Magno e Giovanni Duns Scoto
http://www.wikidata.org/entity/Q126284198,Ritratto di Baldassarre Castiglione
http://www.wikidata.org/entity/Q126284199,Ritratto di Cristoforo Colombo
http://www.wikidata.org/entity/Q126284229,Caduta degli angeli ribelli
http://www.wikidata.org/entity/Q126284196,Ritratto di Totila
http://www.wikidata.org/entity/Q126284197,Ritratto di Aiax Agà
http://www.wikidata.org/entity/Q126284243,"Assunzione della Vergine con Ss.Rocco, Caterina d'Alessandria, Agnese"
http://www.wikidata.org/entity/Q126284250,"""Sinite parvulos"" con la famiglia Olginati"
http://www.wikidata.org/entity/Q126284245,Deposizione con santi francescani
http://www.wikidata.org/entity/Q126284233,Il martirio di San Pietro Martire
http://www.wikidata.org/entity/Q126284232,Miracolo dell'ostia consacrata
http://www.wikidata.org/entity/Q126284258,Cristo nell'orto dei Getsemani
http://www.wikidata.org/entity/Q126284231,S. Pietro Martire
http://www.wikidata.org/entity/Q126284242,Martirio di San Marco
http://www.wikidata.org/entity/Q126284228,San Michele sconfigge gli Angeli ribelli
http://www.wikidata.org/entity/Q126284240,"Madonna col Bambino e angeli tra un santo Vescovo, i santi Domenico, Margherita, Faustina e Liberata"
http://www.wikidata.org/entity/Q126284278,Allegoria della Primavera
http://www.wikidata.org/entity/Q126284241,"Madonna di Loreto con i santi Domenico, Pietro martire e donatore"
http://www.wikidata.org/entity/Q126284234,San Pietro Martire sana un giovane
http://www.wikidata.org/entity/Q126284252,Il rinvenimento della vera Croce
http://www.wikidata.org/entity/Q126284255,La benedizione del decapitato
http://www.wikidata.org/entity/Q126284249,Natività del Battista
http://www.wikidata.org/entity/Q126284257,Il conforto del condannato
http://www.wikidata.org/entity/Q126284281,Battaglia contro i turchi
http://www.wikidata.org/entity/Q126284251,Ritratto della famiglia Nuvolone in concerto
http://www.wikidata.org/entity/Q126284288,Assedio del Castello di Milano
http://www.wikidata.org/entity/Q126284247,Veduta della città di Como da occidente
http://www.wikidata.org/entity/Q126284285,Consacrazione del cardinale Giuseppe Pozzobonelli  nella chiesa di San Carlo al Corso in Roma
http://www.wikidata.org/entity/Q126284256,San Francesco in estasi confortato dagli angeli
http://www.wikidata.org/entity/Q126284263,Ritratto di gentiluomo (di casa Gallio)
http://www.wikidata.org/entity/Q126284260,Ritratto di ufficiale di Cavalleria
http://www.wikidata.org/entity/Q126284261,Ritratto di Calidonia Giovio della Porta con figlio Nicolao
http://www.wikidata.org/entity/Q126284267,Ritratto di uomo in armi
http://www.wikidata.org/entity/Q126284264,Ritratto di gentiluomo (di casa Gallio?)
http://www.wikidata.org/entity/Q126284265,Ritratto di gentiluomo con guanti
http://www.wikidata.org/entity/Q126284308,Angeli nella notte stellata
http://www.wikidata.org/entity/Q126284270,Ritratto di Ludovico Turconi
http://www.wikidata.org/entity/Q126284269,Ritratto di Giovan Antonio Volpi Vescovo di Como (1559 - 1588)
http://www.wikidata.org/entity/Q126284277,Natura morta con fiori
http://www.wikidata.org/entity/Q126284305,Cedro nel parco di Villa Olmo
http://www.wikidata.org/entity/Q126284295,Interno con camino
http://www.wikidata.org/entity/Q126284274,Trofeo di caccia
http://www.wikidata.org/entity/Q126284286,Ritratto di Antonio Maria Parravicino
http://www.wikidata.org/entity/Q126284275,"Vaso con garofani, gigli e altri fiori"
http://www.wikidata.org/entity/Q126284272,"Vaso con tulipani, rose, iris e altri fiori"
http://www.wikidata.org/entity/Q126284303,I laghi di Brianza
http://www.wikidata.org/entity/Q126284316,Composizione (1939)
http://www.wikidata.org/entity/Q126284306,Imelda de'Lambertazzi e Bonifacio de' Geremei
http://www.wikidata.org/entity/Q126284298,Ritratto di Flaminio De Orchi
http://www.wikidata.org/entity/Q126284299,Ritratto di Felicia Giovio
http://www.wikidata.org/entity/Q126284309,Libertà è uscire dalla scatola
http://www.wikidata.org/entity/Q126284300,Ritratto di Galeazzo Cattaneo
http://www.wikidata.org/entity/Q126284301,Ritratto di Eugenia Cattaneo
http://www.wikidata.org/entity/Q126284294,Veduta del porto di Como
http://www.wikidata.org/entity/Q126284296,Veduta di Argegno
http://www.wikidata.org/entity/Q126284297,Vecchio mercato del grano in Piazza San Fedele
http://www.wikidata.org/entity/Q126284312,Ritratto di Sant'Elia
http://www.wikidata.org/entity/Q126284313,Sant'Elia a Brera.txt 35_2016
http://www.wikidata.org/entity/Q126284314,studio per composizione
http://www.wikidata.org/entity/Q126284315,Tributo a Beaubourg'
http://www.wikidata.org/entity/Q126208372,Adorazione dei Magi
http://www.wikidata.org/entity/Q126284207,Adorazione del Bambino
http://www.wikidata.org/entity/Q126284284,L'angelo custode
http://www.wikidata.org/entity/Q126284279,Battaglia
http://www.wikidata.org/entity/Q126284246,Maddalena penitente
http://www.wikidata.org/entity/Q126284226,San Giovanni Battista
http://www.wikidata.org/entity/Q126284237,Giuditta e Oloferne
http://www.wikidata.org/entity/Q126284187,Ritratto di Dante Alighieri
http://www.wikidata.org/entity/Q126284181,Ritratto di Giovane
http://www.wikidata.org/entity/Q126284282,Vulcano
http://www.wikidata.org/entity/Q126284244,Crocifissione con santi
http://www.wikidata.org/entity/Q126284283,Ritratto di gentildonna
http://www.wikidata.org/entity/Q126284293,Ritratto di gentiluomo
http://www.wikidata.org/entity/Q126456502,Santa Maria Maddalena
http://www.wikidata.org/entity/Q126456514,Decapitazione di San Giovanni Battista
http://www.wikidata.org/entity/Q126456503,Ritratto di gentiluomo fiorentino
http://www.wikidata.org/entity/Q126456517,Decapitazione di San Giovanni Battista
http://www.wikidata.org/entity/Q126456507,Pietà e angeli
http://www.wikidata.org/entity/Q126456505,Ritratto di Gianlorenzo Bernini
http://www.wikidata.org/entity/Q126456508,Resurrezione di Drusiana
http://www.wikidata.org/entity/Q126456516,Miracolo di Gioacchino Piccolomini
http://www.wikidata.org/entity/Q126456526,ritratto di Bettina Raggi Brignole-Sale
http://www.wikidata.org/entity/Q126456555,Croce a Santa Maria Immacolata
http://www.wikidata.org/entity/Q126633287,Gesù Bambino Salvatore
http://www.wikidata.org/entity/Q126456515,Maddalena
http://www.wikidata.org/entity/Q126513924,Martirio di San Sebastiano
http://www.wikidata.org/entity/Q126456506,Salomè con la testa del Battista
http://www.wikidata.org/entity/Q126371885,Angelo custode
http://www.wikidata.org/entity/Q126310903,Ritratto di Francesco Guardi
http://www.wikidata.org/entity/Q126331548,Madonna col Bambino
http://www.wikidata.org/entity/Q126329804,Annunciazione
http://www.wikidata.org/entity/Q126368575,Annunciazione
http://www.wikidata.org/entity/Q126331546,Ultima cena
http://www.wikidata.org/entity/Q127695958,Martirio di San Pietro da Verona
http://www.wikidata.org/entity/Q127790733,predella con nove santi martiri
http://www.wikidata.org/entity/Q127985981,polittico da s. girolamo della certosa
http://www.wikidata.org/entity/Q128124962,Ritratto di Umberto II di Savoia-Carignano
http://www.wikidata.org/entity/Q127442026,Ritratto di Thomas Jenkins
http://www.wikidata.org/entity/Q127564377,Cleopatra
http://www.wikidata.org/entity/Q127433409,Ultima cena
http://www.wikidata.org/entity/Q127985499,Madonna col Bambino in trono
http://www.wikidata.org/entity/Q127327807,La vestale
http://www.wikidata.org/entity/Q126727120,Madonna della Misericordia
http://www.wikidata.org/entity/Q126680509,Mercato
http://www.wikidata.org/entity/Q126918076,Madonna con Bambino in trono
http://www.wikidata.org/entity/Q126721550,Ritratto del doge Francesco Donà
http://www.wikidata.org/entity/Q126727198,Cicerone scopre la tomba di Archimede
http://www.wikidata.org/entity/Q126891336,L'epoca romana e l'arrivo degli slavi
http://www.wikidata.org/entity/Q126709512,Autoritratto
http://www.wikidata.org/entity/Q126727184,Fuga in Egitto
http://www.wikidata.org/entity/Q130394364,Ritratto del marchese avvocato Giuseppe De' Capitani d'Arzago
http://www.wikidata.org/entity/Q130335034,Ritratto di Gregorio XI
http://www.wikidata.org/entity/Q130369461,"Napoleone I, imperatore"
http://www.wikidata.org/entity/Q130375844,Ritratto di Roberto di Filippo Strozzi
http://www.wikidata.org/entity/Q131011027,Arca di Noè
http://www.wikidata.org/entity/Q130999230,miracolo di Sant'Antonio da Padova
http://www.wikidata.org/entity/Q131100772,La Vergine appare ai santi domenicani
http://www.wikidata.org/entity/Q131154939,Panem nostrum quotidianum
http://www.wikidata.org/entity/Q128495286,Ritratto di Otto Eugenio Messinger
http://www.wikidata.org/entity/Q128810133,Madonna col Bambino e i santi Cosma e Damiano
http://www.wikidata.org/entity/Q128941201,San Martino di Tours
http://www.wikidata.org/entity/Q129199340,Ritratto di Sant'Antonio da Padova
http://www.wikidata.org/entity/Q129487042,Ritratto di Luigi Rava
http://www.wikidata.org/entity/Q129500713,Padre Eterno con la colomba dello Spirito Santo
http://www.wikidata.org/entity/Q129507208,Ritratto di papa Alessandro VII Chigi
http://www.wikidata.org/entity/Q129977163,Novella di Griselda
http://www.wikidata.org/entity/Q130212907,Ritratto di Francesco Maria de' Medici
http://www.wikidata.org/entity/Q130213077,Ritratto di Vittoria della Rovere
http://www.wikidata.org/entity/Q130213160,Ritratto di Ferdinando II de' Medici
http://www.wikidata.org/entity/Q130221017,Ritratto di Ladislao IV re di Polonia
http://www.wikidata.org/entity/Q130234284,San Guigo I (Giuseppe Vermiglio)
http://www.wikidata.org/entity/Q128783484,Madonna col Bambino
http://www.wikidata.org/entity/Q130214332,Madonna col Bambino
http://www.wikidata.org/entity/Q130467776,Ritratto di Federico Ubaldo della Rovere
http://www.wikidata.org/entity/Q130492308,Visitazione della Vergine a santa Elisabetta
http://www.wikidata.org/entity/Q130536956,Le stigmate di san Francesco
http://www.wikidata.org/entity/Q130537073,Trasporto di Cristo
http://www.wikidata.org/entity/Q130552524,Polittico con Storie della Passione
http://www.wikidata.org/entity/Q130642202,Martirio di san Vitale
http://www.wikidata.org/entity/Q130515982,Battesimo di Cristo
http://www.wikidata.org/entity/Q131501661,Crocifissione con Vergine e santi
http://www.wikidata.org/entity/Q131501666,Il doge Pietro Loredan che supplica la Vergine
http://www.wikidata.org/entity/Q131501663,Morte della Vergine
http://www.wikidata.org/entity/Q131501667,Assunzione della Vergine
http://www.wikidata.org/entity/Q131422030,"Affreschi dal Complesso Imperiale di Roma-Termini, ambiente E8"
http://www.wikidata.org/entity/Q131422031,"Affreschi dal Complesso Imperiale di Roma-Termini, ambiente E9"
http://www.wikidata.org/entity/Q131422028,"Affreschi dal Complesso Imperiale di Roma-Termini, affreschi dai balnea"
http://www.wikidata.org/entity/Q131422029,"Affreschi dal Complesso Imperiale di Roma-Termini, ambiente E10"
http://www.wikidata.org/entity/Q131422036,Agnello Divino
http://www.wikidata.org/entity/Q131449651,Alessandro de' Medici come primo Duca di Firenze
http://www.wikidata.org/entity/Q131449654,Alessandro e il nodo gordiano
http://www.wikidata.org/entity/Q131449662,Allegoria della vita umana
http://www.wikidata.org/entity/Q131449660,Allegoria del meriggio
http://www.wikidata.org/entity/Q131449661,Allegoria della decorazione murale
http://www.wikidata.org/entity/Q131449675,Allegoria della Pazienza
http://www.wikidata.org/entity/Q131449678,Allegoria della Virtù
http://www.wikidata.org/entity/Q131449679,Allegoria del potere militare
http://www.wikidata.org/entity/Q131449676,Allegoria della Redenzione
http://www.wikidata.org/entity/Q131449680,Allegoria della Battaglia di Lepanto
http://www.wikidata.org/entity/Q131449667,Immacolata Concezione tra i santi Biagio ed Eustachio
http://www.wikidata.org/entity/Q131449695,Amazzone
http://www.wikidata.org/entity/Q131449700,Allegoria dell'Astrologia
http://www.wikidata.org/entity/Q131449693,"pala d'altare di san Pietro a Ovile, Annunciazione"
http://www.wikidata.org/entity/Q131449704,Pattuglia di cavalleggeri (1885-1890)
http://www.wikidata.org/entity/Q131449706,Sacrifici e Allegorie delle Stagioni
http://www.wikidata.org/entity/Q131449705,Ritratto di Bianca Cappello (fronte) e Allegoria dei sogni (retro)
http://www.wikidata.org/entity/Q131449707,Studiolo con Allegorie di Europa ed Africa
http://www.wikidata.org/entity/Q131450079,Angelica e Ruggero
http://www.wikidata.org/entity/Q131450082,Annunciazione (Angelo)
http://www.wikidata.org/entity/Q131450086,Annunciazione e tre Avogadri
http://www.wikidata.org/entity/Q131450087,Annunciazione attribuita a Jacopo di Cione
http://www.wikidata.org/entity/Q131450085,Annunciazione e santi
http://www.wikidata.org/entity/Q131450084,Annunciazione
http://www.wikidata.org/entity/Q131450090,Annunciazione
http://www.wikidata.org/entity/Q131450089,Annunciazione
http://www.wikidata.org/entity/Q131450094,Annunciazione
http://www.wikidata.org/entity/Q131450095,Annunciazione
http://www.wikidata.org/entity/Q131450092,Annunciazione
http://www.wikidata.org/entity/Q131450093,Annunciazione
http://www.wikidata.org/entity/Q131450098,Annunciazione
http://www.wikidata.org/entity/Q131450099,Annunciazione
http://www.wikidata.org/entity/Q131450096,Annunciazione
http://www.wikidata.org/entity/Q131450103,Annunciazione
http://www.wikidata.org/entity/Q131450100,Annunciazione
http://www.wikidata.org/entity/Q131450107,Annunciazione
http://www.wikidata.org/entity/Q131450104,Annunciazione
http://www.wikidata.org/entity/Q131450105,Annunciazione
http://www.wikidata.org/entity/Q131450111,Annunciazione
http://www.wikidata.org/entity/Q131450108,Annunciazione
http://www.wikidata.org/entity/Q131450109,Annunciazione
http://www.wikidata.org/entity/Q131450112,Annunciazione
http://www.wikidata.org/entity/Q131450146,Natività
http://www.wikidata.org/entity/Q131450145,Natività
http://www.wikidata.org/entity/Q131501606,Assunzione della Vergine Maria
http://www.wikidata.org/entity/Q131501646,Incoronazione della Vergine
http://www.wikidata.org/entity/Q131501645,Incoronazione della Vergine
http://www.wikidata.org/entity/Q131501651,Incoronazione della Vergine
http://www.wikidata.org/entity/Q131501649,Incoronazione della Vergine
http://www.wikidata.org/entity/Q131501653,Incoronazione della Vergine
http://www.wikidata.org/entity/Q131450118,Annuncio a Zaccaria
http://www.wikidata.org/entity/Q131450148,Natività di Cristo
http://www.wikidata.org/entity/Q131450149,Natività di Cristo
http://www.wikidata.org/entity/Q131450116,Annunciazione da un'edicola a Firenze
http://www.wikidata.org/entity/Q131450122,Annunciazione con santi
http://www.wikidata.org/entity/Q131450123,Annunciazione con due santi
http://www.wikidata.org/entity/Q131450120,Annunciazione con Compianto e donatori
http://www.wikidata.org/entity/Q131450127,Annunciazione con il cardinale Torquemada
http://www.wikidata.org/entity/Q131450134,Annunciazione (da Santa Chiara)
http://www.wikidata.org/entity/Q131450132,Annunciazione Veronese
http://www.wikidata.org/entity/Q131450138,Annunciazione e santi
http://www.wikidata.org/entity/Q131450136,Annunciazione di Jesi
http://www.wikidata.org/entity/Q131450133,Circoncisione e nascita di Giovanni Battista con annuncio a Zaccaria
http://www.wikidata.org/entity/Q131450135,Natività e Annunciazione ai pastori (da Santa Chiara)
http://www.wikidata.org/entity/Q131450119,Tondi dell'Annunciazione
http://www.wikidata.org/entity/Q131450142,Natività della Pala di Sant'Agostino
http://www.wikidata.org/entity/Q131450144,Natività e Gesù nell'Orto degli Ulivi
http://www.wikidata.org/entity/Q131450154,pala d'altare della Natività
http://www.wikidata.org/entity/Q131450151,Predella dell'Annunciazione
http://www.wikidata.org/entity/Q131450153,pala d'altare con Annunciazione
http://www.wikidata.org/entity/Q131450152,"Predella con Sogno di san Giuseppe, Natività di Cristo e Fuga in Egitto"
http://www.wikidata.org/entity/Q131450161,Vergine Annunciata o Avvocata
http://www.wikidata.org/entity/Q131463514,ritratto di Luca Martini
http://www.wikidata.org/entity/Q131501600,Apoteosi di Cosimo de' Medici il vecchio
http://www.wikidata.org/entity/Q131501607,Assunzione della Vergine e quattro santi
http://www.wikidata.org/entity/Q131501608,Assunzione della Vergine e santi
http://www.wikidata.org/entity/Q131501633,Nascita della Vergine Maria
http://www.wikidata.org/entity/Q131501639,Polittico dell'Incoronazione della Vergine
http://www.wikidata.org/entity/Q131501643,Polittico dell'Incoronazione della Vergine
http://www.wikidata.org/entity/Q131501655,Incoronazione della Vergine con angeli e due santi
http://www.wikidata.org/entity/Q131501658,Polittico Corridonia (di Lorenzo d'Alessandro)
http://www.wikidata.org/entity/Q131450114,Annunciazione
http://www.wikidata.org/entity/Q131450115,Annunciazione
http://www.wikidata.org/entity/Q131450126,Annunciazione
http://www.wikidata.org/entity/Q131450124,Annunciazione
http://www.wikidata.org/entity/Q131450125,Annunciazione
http://www.wikidata.org/entity/Q131501614,Assunzione della Vergine
http://www.wikidata.org/entity/Q131501612,Assunzione della Vergine
http://www.wikidata.org/entity/Q131501619,Assunzione della Vergine
http://www.wikidata.org/entity/Q131501617,Assunzione della Vergine
http://www.wikidata.org/entity/Q131501620,Assunzione della Vergine
http://www.wikidata.org/entity/Q131674405,L'Ultima Cena
http://www.wikidata.org/entity/Q131674410,La decapitazione di san Paolo
http://www.wikidata.org/entity/Q131674409,La punizione del falsario
http://www.wikidata.org/entity/Q131627556,La notte
http://www.wikidata.org/entity/Q131617899,Martirio di San Lorenzo
http://www.wikidata.org/entity/Q131627588,Vaso di fiori
http://www.wikidata.org/entity/Q131628775,Tre santi
http://www.wikidata.org/entity/Q131613930,Il martirio (Storie di sant'Orsola)
http://www.wikidata.org/entity/Q131613928,Incontro di Orsola csulla Papa a Roma (Storie di sant'Orsola)
http://www.wikidata.org/entity/Q131613929,L'abdicazione del Papa (Storie di sant'Orsola)
http://www.wikidata.org/entity/Q131613968,Il giorno sveglia la notte
http://www.wikidata.org/entity/Q131613939,Tabernacolo del palazzo dell'Arte della Lana
http://www.wikidata.org/entity/Q131613974,La nuda
http://www.wikidata.org/entity/Q131613982,Un episodio della battaglia di San Martino
http://www.wikidata.org/entity/Q131613980,Tre muratori
http://www.wikidata.org/entity/Q131628769,La via del Calvario
http://www.wikidata.org/entity/Q131617883,Cosimo II de' Medici riceve i vincitori dell'impresa di Bona
http://www.wikidata.org/entity/Q131617881,Clemente VII incorona Carlo V a Bologna
http://www.wikidata.org/entity/Q131617911,Andrea Doria nelle vesti di Nettuno
http://www.wikidata.org/entity/Q131617890,Giuliano Duca di Nemours e Lorenzo Duca di Urbino sul Campidoglio
http://www.wikidata.org/entity/Q131617885,La caduta dei Giganti
http://www.wikidata.org/entity/Q131617895,Leone X incontra Francesco I di Francia
http://www.wikidata.org/entity/Q131617893,La vendetta di una rivale
http://www.wikidata.org/entity/Q131617898,Maria de' Medici coi figli
http://www.wikidata.org/entity/Q131617897,Madonna con santi
http://www.wikidata.org/entity/Q131617918,Ingresso trionfale di Cosimo I de' Medici a Siena
http://www.wikidata.org/entity/Q131617902,Odalisca che legge
http://www.wikidata.org/entity/Q131617916,L'estasi di Santa Caterina
http://www.wikidata.org/entity/Q131617908,Perseo e Pegaso
http://www.wikidata.org/entity/Q131617909,Pietro Rossi di Parma che partecipa alla moglie il decreto del Senato veneto da cui è chiamato a generale dalle sue forze di terra
http://www.wikidata.org/entity/Q131617915,Predominio della Toscana sul mare
http://www.wikidata.org/entity/Q131617914,santi da Tramonte di Brancoli
http://www.wikidata.org/entity/Q131617922,Soffitto della sala delle Muse
http://www.wikidata.org/entity/Q131617921,Soffitto della sala degli Elementi
http://www.wikidata.org/entity/Q131617919,Valenza Gradenigo al cospetto dell'inquisitore suo padre
http://www.wikidata.org/entity/Q131617917,Triclinio di Villa Poppea
http://www.wikidata.org/entity/Q131627550,La processione magica
http://www.wikidata.org/entity/Q131627552,Il martirio dei Diecimila
http://www.wikidata.org/entity/Q131627554,La strage degli Innocenti
http://www.wikidata.org/entity/Q131627553,La strage degli Innocenti
http://www.wikidata.org/entity/Q131627571,Due santi e donatore
http://www.wikidata.org/entity/Q131627572,Due uccelli acquatici appesi
http://www.wikidata.org/entity/Q131627574,Ulisse libera i suoi compagni dall'incantesimo della maga Circe
http://www.wikidata.org/entity/Q131627817,Battaglia di Cadore
http://www.wikidata.org/entity/Q131628758,copia dei Trionfi di Cesare di Mantegna
http://www.wikidata.org/entity/Q131628765,Il trionfo della Virtù sul Vizio
http://www.wikidata.org/entity/Q131628770,La sete nei campi. Famiglia di contadini
http://www.wikidata.org/entity/Q131628768,La parabola dell'invitato a nozze
http://www.wikidata.org/entity/Q131628772,Tre santi domenicani
http://www.wikidata.org/entity/Q131628778,Trono della Misericordia
http://www.wikidata.org/entity/Q131628776,Tre scene di Giovanni Battista
http://www.wikidata.org/entity/Q131674352,Cristo e l'adultera
http://www.wikidata.org/entity/Q131674353,Cristo e l'adultera
http://www.wikidata.org/entity/Q131674332,Incoronazione di Maria
http://www.wikidata.org/entity/Q131629557,Cena di San Gregorio Magno
http://www.wikidata.org/entity/Q131674315,Conversione di San Paolo
http://www.wikidata.org/entity/Q131674316,Conversione di San Paolo
http://www.wikidata.org/entity/Q131628802,Trasfigurazione di Cristo
http://www.wikidata.org/entity/Q131674398,L'incredulità di San Tommaso
http://www.wikidata.org/entity/Q131674399,L'incredulità di San Tommaso
http://www.wikidata.org/entity/Q131628818,Pannello sinistro del Trittico di Beffi
http://www.wikidata.org/entity/Q131628819,Pannello destro del Trittico di Beffi
http://www.wikidata.org/entity/Q131628803,Trasfigurazione di Gesù Cristo
http://www.wikidata.org/entity/Q131628817,Pannello centrale del Trittico di Beffi
http://www.wikidata.org/entity/Q131628814,Trittico con Madonna e Bambino con santi
http://www.wikidata.org/entity/Q131628812,Trittico del Maestro della Leggenda di santa Lucia
http://www.wikidata.org/entity/Q131628813,Trittico della Madonna con santi
http://www.wikidata.org/entity/Q131628822,Trionfo di Felsina
http://www.wikidata.org/entity/Q131628823,Trionfo di Eracle
http://www.wikidata.org/entity/Q131628820,Trionfo della Morte
http://www.wikidata.org/entity/Q131628821,Trionfo della Fama
http://www.wikidata.org/entity/Q131628824,Trionfo sull'ignoranza
http://www.wikidata.org/entity/Q131629552,Madonna incoronato dagli angeli con Gesù Bambino e santi
http://www.wikidata.org/entity/Q131632042,I confratelli del bigallo conducono gli orfani alle madri affidatarie
http://www.wikidata.org/entity/Q131632037,L'Assunzione
http://www.wikidata.org/entity/Q131632047,La caduta di Saul
http://www.wikidata.org/entity/Q131674307,Composizione astratta
http://www.wikidata.org/entity/Q131674303,Comunione di San Filippo Neri
http://www.wikidata.org/entity/Q131674300,Commemorazione di Canova nella Scuola Grande della Carità
http://www.wikidata.org/entity/Q131674306,Composizione agreste
http://www.wikidata.org/entity/Q131674311,Conquista di Smirne
http://www.wikidata.org/entity/Q131674312,Contadini all'osteria
http://www.wikidata.org/entity/Q131674317,Conversione di San Pantaleone
http://www.wikidata.org/entity/Q131674323,copia della Cena in Casa di Simone
http://www.wikidata.org/entity/Q131674310,Padova riacquistata da Andrea Gritti e da Giovanni Diedo
http://www.wikidata.org/entity/Q131674346,Cortile su Via Mario Beretta
http://www.wikidata.org/entity/Q131674322,Paesaggio con miniera
http://www.wikidata.org/entity/Q131674361,Crocifisso con la Maddalena genuflessa e piangente
http://www.wikidata.org/entity/Q131674371,I Santi Pietro e Paolo
http://www.wikidata.org/entity/Q131674373,"I Santi Pio V, Tommaso d'Aquino e Pietro martire"
http://www.wikidata.org/entity/Q131674369,San Michele sconfigge il diavolo
http://www.wikidata.org/entity/Q131674396,Il buon samaritano
http://www.wikidata.org/entity/Q131674401,Il giudizio di Mida
http://www.wikidata.org/entity/Q131674404,Il Giudizio universale
http://www.wikidata.org/entity/Q131674382,Stanza del Sole
http://www.wikidata.org/entity/Q131674390,Trafugamento del corpo di Cristo
http://www.wikidata.org/entity/Q131628801,Trasfigurazione
http://www.wikidata.org/entity/Q131674355,Crocifissione
http://www.wikidata.org/entity/Q131674368,San Girolamo
http://www.wikidata.org/entity/Q131629558,Susanna e i vecchioni
http://www.wikidata.org/entity/Q131690596,Madonna del Rosario
http://www.wikidata.org/entity/Q131690637,Madonna col Bambino e santi
http://www.wikidata.org/entity/Q131690593,Madonna della Cintola
http://www.wikidata.org/entity/Q131690587,Madonna dell'Umiltà
http://www.wikidata.org/entity/Q131690588,Madonna dell'Umiltà
